"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"EV2014 - Personlige stemmer i alt";"EV2014 - A - personlige stemmer i alt";"EV2014 - B - personlige stemmer i alt";"EV2014 - C - personlige stemmer i alt";"EV2014 - F - personlige stemmer i alt";"EV2014 - I - personlige stemmer i alt";"EV2014 - N - personlige stemmer i alt";"EV2014 - O - personlige stemmer i alt";"EV2014 - V - personlige stemmer i alt";"EV2014 - A-01";"EV2014 - A-02";"EV2014 - A-03";"EV2014 - A-04";"EV2014 - A-05";"EV2014 - A-06";"EV2014 - A-07";"EV2014 - A-08";"EV2014 - B-01";"EV2014 - B-02";"EV2014 - B-03";"EV2014 - B-04";"EV2014 - B-05";"EV2014 - B-06";"EV2014 - B-07";"EV2014 - C-01";"EV2014 - C-02";"EV2014 - C-03";"EV2014 - C-04";"EV2014 - C-05";"EV2014 - C-06";"EV2014 - C-07";"EV2014 - C-08";"EV2014 - C-09";"EV2014 - C-10";"EV2014 - F-01";"EV2014 - F-02";"EV2014 - F-03";"EV2014 - F-04";"EV2014 - F-05";"EV2014 - F-06";"EV2014 - F-07";"EV2014 - F-08";"EV2014 - F-09";"EV2014 - F-10";"EV2014 - F-11";"EV2014 - F-12";"EV2014 - F-13";"EV2014 - F-14";"EV2014 - F-15";"EV2014 - F-16";"EV2014 - F-17";"EV2014 - F-18";"EV2014 - F-19";"EV2014 - F-20";"EV2014 - I-01";"EV2014 - I-02";"EV2014 - I-03";"EV2014 - I-04";"EV2014 - I-05";"EV2014 - I-06";"EV2014 - I-07";"EV2014 - I-08";"EV2014 - I-09";"EV2014 - N-01";"EV2014 - N-02";"EV2014 - N-03";"EV2014 - N-04";"EV2014 - N-05";"EV2014 - N-06";"EV2014 - N-07";"EV2014 - N-08";"EV2014 - N-09";"EV2014 - N-10";"EV2014 - N-11";"EV2014 - N-12";"EV2014 - N-13";"EV2014 - N-14";"EV2014 - N-15";"EV2014 - N-16";"EV2014 - N-17";"EV2014 - N-18";"EV2014 - N-19";"EV2014 - N-20";"EV2014 - O-01";"EV2014 - O-02";"EV2014 - O-03";"EV2014 - O-04";"EV2014 - O-05";"EV2014 - O-06";"EV2014 - O-07";"EV2014 - O-08";"EV2014 - O-09";"EV2014 - O-10";"EV2014 - V-01";"EV2014 - V-02";"EV2014 - V-03";"EV2014 - V-04";"EV2014 - V-05";"EV2014 - V-06";"EV2014 - V-07";"EV2014 - V-08";"EV2014 - V-09";"EV2014 - V-10";"EV2014 - V-11";"EV2014 - V-12";"EV2014 - V-13";"EV2014 - V-14";"EV2014 - V-15";"EV2014 - V-16"
"791014";"791014";"76";"9";"3";"1174";"184";"42";"77";"98";"21";"41";"281";"430";"127";"4";"26";"6";"10";"6";"4";"1";"34";"1";"3";"2";"0";"0";"2";"62";"2";"8";"0";"1";"2";"0";"0";"1";"1";"73";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"2";"0";"10";"0";"0";"1";"0";"2";"1";"16";"0";"1";"1";"0";"1";"1";"1";"0";"27";"2";"0";"4";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"1";"0";"2";"1";"0";"0";"264";"3";"5";"3";"0";"3";"1";"0";"2";"0";"115";"1";"6";"0";"2";"2";"16";"3";"23";"3";"1";"1";"253";"1";"2";"1"
"791015";"791015";"76";"9";"3";"1056";"167";"40";"141";"70";"19";"23";"342";"254";"110";"8";"24";"16";"3";"2";"3";"1";"36";"2";"1";"0";"1";"0";"0";"109";"0";"30";"2";"0";"0";"0";"0";"0";"0";"58";"1";"1";"2";"1";"1";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0";"2";"1";"0";"0";"16";"0";"0";"0";"0";"3";"0";"0";"0";"15";"0";"1";"3";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"323";"9";"3";"3";"3";"0";"0";"1";"0";"0";"85";"0";"4";"0";"1";"3";"9";"0";"24";"3";"0";"0";"117";"4";"1";"3"
"791016";"791016";"76";"9";"3";"1232";"185";"38";"107";"93";"31";"31";"314";"433";"125";"13";"21";"13";"11";"0";"2";"0";"30";"5";"1";"0";"1";"0";"1";"91";"0";"12";"2";"0";"1";"0";"0";"1";"0";"67";"0";"1";"1";"1";"0";"1";"0";"0";"3";"0";"2";"0";"12";"0";"0";"0";"4";"1";"0";"25";"0";"0";"0";"5";"0";"0";"1";"0";"19";"6";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"288";"11";"5";"2";"0";"3";"0";"2";"0";"3";"163";"0";"11";"0";"1";"4";"21";"0";"11";"1";"0";"0";"221";"0";"0";"0"
"791017";"791017";"76";"9";"3";"1051";"151";"44";"106";"94";"23";"34";"296";"303";"98";"6";"30";"8";"5";"0";"4";"0";"38";"1";"0";"3";"0";"2";"0";"84";"3";"17";"1";"1";"0";"0";"0";"0";"0";"66";"3";"6";"3";"0";"0";"1";"1";"1";"0";"2";"1";"1";"6";"0";"0";"1";"2";"0";"0";"20";"0";"0";"0";"2";"0";"1";"0";"0";"24";"3";"0";"2";"0";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"261";"23";"5";"1";"1";"2";"0";"3";"0";"0";"103";"1";"10";"0";"1";"4";"10";"1";"25";"1";"0";"0";"146";"0";"1";"0"
"810001";"810001";"86";"10";"3";"262";"52";"10";"21";"16";"9";"17";"76";"61";"8";"40";"0";"1";"0";"0";"3";"0";"7";"0";"0";"2";"1";"0";"0";"19";"0";"1";"1";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"1";"0";"0";"0";"0";"0";"0";"15";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70";"0";"5";"0";"0";"0";"1";"0";"0";"0";"24";"5";"0";"2";"0";"0";"0";"0";"5";"0";"0";"0";"25";"0";"0";"0"
"810002";"810002";"86";"10";"3";"501";"115";"14";"21";"29";"13";"38";"185";"86";"35";"73";"3";"0";"0";"1";"3";"0";"13";"0";"0";"0";"1";"0";"0";"20";"1";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"22";"1";"5";"1";"2";"0";"2";"2";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"173";"0";"7";"0";"1";"0";"0";"2";"0";"2";"48";"1";"3";"0";"0";"4";"0";"1";"4";"0";"2";"1";"22";"0";"0";"0"
"810003";"810003";"86";"10";"3";"1471";"347";"46";"149";"101";"26";"65";"420";"317";"76";"219";"15";"1";"5";"4";"25";"2";"32";"4";"0";"1";"5";"2";"2";"137";"2";"6";"0";"0";"2";"0";"0";"0";"2";"83";"0";"4";"1";"4";"1";"1";"0";"0";"1";"0";"0";"0";"3";"0";"0";"1";"0";"1";"1";"25";"0";"0";"0";"0";"1";"0";"0";"0";"37";"3";"7";"0";"1";"4";"2";"0";"0";"2";"2";"1";"0";"2";"0";"0";"0";"0";"2";"2";"364";"6";"38";"0";"1";"5";"0";"2";"1";"3";"142";"16";"8";"0";"2";"8";"0";"0";"30";"2";"1";"0";"103";"3";"0";"2"
"810004";"810004";"86";"10";"3";"334";"67";"7";"26";"16";"10";"16";"101";"91";"15";"41";"3";"1";"3";"1";"2";"1";"6";"0";"1";"0";"0";"0";"0";"20";"3";"2";"1";"0";"0";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"7";"0";"0";"0";"0";"2";"1";"0";"0";"11";"1";"2";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"91";"4";"3";"0";"0";"1";"1";"1";"0";"0";"33";"2";"2";"1";"0";"1";"0";"0";"8";"0";"0";"0";"42";"0";"2";"0"
"810005";"810005";"86";"10";"3";"1396";"412";"36";"109";"64";"48";"49";"357";"321";"63";"196";"4";"5";"6";"4";"132";"2";"34";"0";"0";"1";"0";"0";"1";"97";"3";"6";"1";"0";"1";"1";"0";"0";"0";"57";"1";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"46";"1";"0";"1";"0";"0";"0";"0";"0";"29";"0";"10";"2";"0";"2";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"318";"3";"33";"0";"1";"1";"0";"0";"0";"1";"127";"8";"6";"1";"1";"9";"0";"2";"22";"0";"2";"1";"142";"0";"0";"0"
"810006";"810006";"86";"10";"3";"609";"118";"14";"38";"37";"22";"39";"183";"158";"31";"71";"4";"2";"0";"1";"9";"0";"12";"0";"1";"0";"0";"0";"1";"34";"0";"3";"0";"0";"1";"0";"0";"0";"0";"31";"1";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"21";"0";"0";"0";"0";"0";"1";"0";"0";"25";"1";"3";"0";"2";"0";"1";"1";"0";"1";"2";"0";"0";"0";"0";"0";"1";"0";"1";"1";"155";"4";"19";"0";"0";"2";"0";"0";"1";"2";"61";"2";"2";"0";"0";"4";"1";"1";"12";"3";"2";"0";"69";"1";"0";"0"
"810010";"810010";"86";"10";"3";"3704";"939";"140";"387";"210";"103";"196";"1046";"683";"235";"606";"56";"7";"12";"9";"9";"5";"124";"3";"0";"3";"7";"1";"2";"348";"7";"10";"5";"3";"8";"1";"0";"4";"1";"173";"2";"3";"0";"12";"2";"4";"1";"0";"1";"0";"1";"0";"0";"1";"1";"1";"4";"1";"3";"95";"0";"0";"2";"2";"2";"0";"1";"1";"92";"12";"53";"4";"2";"3";"2";"6";"2";"7";"1";"0";"2";"1";"1";"0";"2";"1";"3";"2";"963";"7";"57";"0";"6";"5";"1";"4";"1";"2";"333";"2";"19";"1";"1";"17";"1";"0";"57";"10";"0";"1";"239";"1";"0";"1"
"810034";"810034";"86";"10";"3";"206";"46";"2";"25";"8";"6";"15";"56";"48";"12";"26";"2";"1";"1";"4";"0";"0";"2";"0";"0";"0";"0";"0";"0";"19";"0";"5";"0";"0";"1";"0";"0";"0";"0";"6";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"4";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"53";"0";"3";"0";"0";"0";"0";"0";"0";"0";"12";"0";"4";"0";"0";"1";"0";"0";"2";"1";"0";"0";"28";"0";"0";"0"
"810040";"810040";"86";"10";"3";"374";"77";"8";"32";"17";"22";"13";"105";"100";"14";"57";"2";"1";"3";"0";"0";"0";"6";"0";"0";"0";"1";"0";"1";"28";"0";"3";"0";"0";"0";"0";"0";"0";"1";"13";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"20";"0";"0";"0";"0";"0";"1";"0";"1";"6";"1";"1";"0";"1";"0";"0";"2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"98";"0";"6";"0";"0";"0";"0";"1";"0";"0";"37";"0";"12";"0";"0";"3";"0";"0";"5";"3";"0";"0";"39";"1";"0";"0"
"810050";"810050";"86";"10";"3";"436";"113";"9";"49";"36";"15";"24";"97";"93";"31";"72";"4";"0";"2";"1";"3";"0";"9";"0";"0";"0";"0";"0";"0";"44";"0";"2";"1";"0";"2";"0";"0";"0";"0";"28";"0";"0";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"0";"14";"0";"0";"0";"0";"0";"1";"0";"0";"12";"0";"10";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85";"0";"11";"0";"0";"0";"0";"1";"0";"0";"26";"0";"12";"0";"0";"6";"0";"0";"3";"2";"0";"0";"43";"1";"0";"0"
"810056";"810056";"86";"10";"3";"234";"39";"9";"21";"13";"6";"15";"73";"58";"15";"21";"1";"0";"0";"2";"0";"0";"5";"0";"0";"1";"3";"0";"0";"19";"1";"0";"0";"0";"1";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"1";"0";"0";"0";"0";"1";"0";"10";"0";"3";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"64";"0";"8";"0";"0";"0";"0";"0";"1";"0";"19";"0";"6";"0";"0";"1";"0";"0";"4";"0";"0";"1";"27";"0";"0";"0"
"810070";"810070";"86";"10";"3";"690";"93";"23";"71";"45";"18";"39";"224";"177";"18";"59";"8";"2";"3";"1";"2";"0";"19";"0";"1";"2";"1";"0";"0";"57";"1";"1";"8";"0";"2";"0";"0";"1";"1";"36";"2";"0";"0";"4";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"16";"0";"0";"1";"0";"0";"0";"0";"1";"31";"1";"3";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"210";"3";"9";"0";"0";"2";"0";"0";"0";"0";"69";"1";"13";"1";"1";"1";"2";"1";"12";"1";"2";"0";"72";"1";"0";"0"
"810080";"810080";"86";"10";"3";"305";"62";"7";"29";"18";"10";"19";"72";"88";"12";"44";"0";"3";"0";"2";"1";"0";"7";"0";"0";"0";"0";"0";"0";"24";"1";"3";"0";"0";"1";"0";"0";"0";"0";"15";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"9";"0";"0";"0";"0";"0";"0";"1";"0";"8";"0";"8";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"63";"0";"5";"0";"0";"0";"3";"0";"0";"1";"33";"0";"4";"0";"0";"1";"0";"1";"8";"0";"0";"0";"40";"1";"0";"0"
"813001";"813001";"84";"10";"3";"2427";"523";"67";"187";"146";"51";"138";"923";"392";"188";"273";"31";"2";"11";"4";"11";"3";"58";"1";"2";"0";"3";"2";"1";"176";"4";"1";"2";"0";"3";"0";"0";"1";"0";"112";"2";"3";"1";"13";"1";"0";"0";"1";"0";"0";"1";"0";"0";"4";"0";"3";"2";"1";"2";"41";"0";"0";"0";"0";"3";"0";"4";"3";"87";"2";"27";"2";"1";"2";"0";"2";"0";"0";"3";"4";"0";"0";"4";"1";"1";"2";"0";"0";"862";"4";"41";"1";"2";"3";"3";"3";"1";"3";"218";"0";"0";"3";"3";"22";"1";"0";"41";"4";"1";"1";"98";"0";"0";"0"
"813002";"813002";"84";"10";"3";"56";"6";"0";"4";"6";"1";"2";"28";"9";"4";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"2";"0";"0";"1";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0"
"813003";"813003";"84";"10";"3";"656";"123";"17";"54";"46";"16";"32";"283";"85";"30";"84";"5";"0";"1";"0";"2";"1";"12";"2";"0";"0";"3";"0";"0";"49";"0";"3";"0";"0";"1";"0";"0";"1";"0";"40";"1";"0";"0";"3";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"15";"0";"0";"0";"1";"0";"0";"0";"0";"25";"1";"0";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"254";"2";"22";"0";"1";"1";"0";"3";"0";"0";"41";"1";"0";"0";"0";"3";"0";"0";"4";"0";"0";"1";"35";"0";"0";"0"
"813004";"813004";"84";"10";"3";"318";"70";"3";"17";"20";"6";"22";"137";"43";"28";"34";"3";"1";"1";"0";"1";"2";"3";"0";"0";"0";"0";"0";"0";"14";"0";"0";"0";"0";"3";"0";"0";"0";"0";"14";"0";"0";"0";"4";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"1";"0";"0";"0";"124";"1";"6";"0";"0";"5";"1";"0";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"4";"1";"0";"0";"22";"1";"0";"0"
"813005";"813005";"84";"10";"3";"489";"119";"11";"29";"27";"11";"18";"199";"75";"52";"59";"4";"0";"3";"1";"0";"0";"10";"0";"0";"0";"1";"0";"0";"25";"0";"3";"0";"0";"1";"0";"0";"0";"0";"17";"0";"1";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"9";"2";"0";"0";"0";"0";"0";"0";"0";"12";"1";"1";"2";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"174";"4";"13";"2";"1";"2";"0";"2";"0";"1";"45";"0";"1";"1";"1";"4";"1";"0";"5";"1";"0";"0";"16";"0";"0";"0"
"813006";"813006";"84";"10";"3";"813";"148";"17";"81";"42";"14";"20";"346";"145";"48";"88";"8";"0";"3";"1";"0";"0";"14";"1";"2";"0";"0";"0";"0";"52";"3";"22";"1";"1";"0";"0";"0";"2";"0";"28";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"13";"1";"0";"0";"0";"0";"0";"0";"0";"14";"2";"0";"0";"0";"0";"1";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"327";"4";"12";"0";"0";"0";"1";"0";"1";"1";"78";"0";"0";"0";"1";"1";"0";"1";"23";"2";"1";"0";"38";"0";"0";"0"
"813007";"813007";"84";"10";"3";"1740";"454";"46";"104";"145";"31";"107";"681";"172";"144";"267";"22";"2";"11";"2";"5";"1";"35";"2";"2";"0";"6";"1";"0";"92";"0";"7";"0";"1";"2";"0";"0";"0";"2";"97";"0";"3";"0";"34";"1";"1";"2";"1";"0";"0";"0";"0";"2";"0";"0";"1";"2";"1";"0";"27";"2";"1";"0";"0";"0";"1";"0";"0";"70";"4";"12";"4";"3";"3";"2";"0";"3";"2";"0";"0";"0";"0";"1";"0";"3";"0";"0";"0";"635";"5";"32";"2";"1";"1";"1";"2";"0";"2";"91";"2";"0";"5";"1";"6";"0";"0";"21";"2";"1";"0";"41";"0";"1";"1"
"813008";"813008";"84";"10";"3";"2547";"641";"57";"153";"222";"58";"146";"964";"306";"217";"344";"29";"12";"20";"11";"5";"3";"51";"1";"1";"2";"1";"1";"0";"121";"4";"10";"3";"1";"7";"3";"0";"3";"1";"102";"5";"2";"1";"94";"1";"2";"0";"1";"2";"0";"2";"0";"0";"2";"1";"1";"1";"3";"2";"52";"1";"0";"1";"1";"2";"0";"0";"1";"99";"9";"11";"7";"0";"5";"2";"4";"2";"2";"2";"1";"0";"0";"1";"1";"0";"0";"0";"0";"896";"10";"35";"3";"3";"7";"2";"7";"1";"0";"161";"2";"1";"8";"2";"8";"0";"3";"38";"3";"3";"1";"76";"0";"0";"0"
"813009";"813009";"84";"10";"3";"2241";"559";"57";"196";"185";"49";"106";"775";"314";"196";"300";"28";"5";"23";"5";"1";"1";"51";"0";"2";"1";"0";"3";"0";"177";"3";"6";"1";"0";"8";"0";"0";"1";"0";"108";"3";"1";"0";"60";"0";"0";"1";"0";"0";"1";"1";"0";"2";"1";"0";"3";"0";"2";"2";"47";"1";"0";"0";"0";"0";"0";"0";"1";"69";"6";"3";"9";"4";"0";"3";"1";"0";"4";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"719";"7";"30";"1";"5";"6";"2";"4";"1";"0";"171";"2";"0";"4";"2";"6";"0";"2";"42";"6";"5";"0";"71";"0";"2";"1"
"813010";"813010";"84";"10";"3";"650";"109";"19";"48";"70";"12";"27";"233";"132";"40";"61";"4";"0";"3";"1";"0";"0";"13";"0";"2";"2";"1";"0";"1";"45";"1";"1";"0";"0";"0";"0";"0";"1";"0";"20";"0";"0";"0";"47";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"18";"1";"5";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"207";"0";"22";"1";"0";"1";"0";"0";"0";"2";"58";"2";"7";"3";"0";"5";"0";"0";"16";"2";"0";"0";"38";"1";"0";"0"
"813011";"813011";"84";"10";"3";"679";"134";"22";"66";"40";"30";"27";"215";"145";"50";"75";"2";"2";"2";"1";"2";"0";"19";"1";"0";"1";"1";"0";"0";"62";"0";"1";"0";"0";"3";"0";"0";"0";"0";"26";"0";"0";"0";"12";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"1";"0";"0";"0";"0";"12";"3";"6";"3";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"186";"0";"26";"0";"0";"0";"0";"1";"1";"1";"58";"0";"2";"1";"0";"6";"0";"0";"18";"5";"0";"0";"53";"1";"0";"1"
"813012";"813012";"84";"10";"3";"2908";"662";"80";"290";"177";"51";"87";"969";"592";"175";"437";"25";"3";"7";"3";"8";"4";"64";"0";"3";"1";"10";"0";"2";"254";"4";"16";"0";"0";"14";"1";"1";"0";"0";"104";"1";"5";"3";"48";"2";"0";"0";"2";"1";"2";"2";"0";"0";"0";"0";"2";"3";"0";"2";"48";"0";"0";"0";"1";"1";"0";"1";"0";"64";"3";"7";"0";"0";"4";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"4";"0";"0";"1";"880";"8";"67";"2";"4";"4";"0";"2";"0";"2";"292";"14";"5";"2";"2";"16";"1";"2";"65";"5";"0";"1";"185";"1";"0";"1"
"813013";"813013";"84";"10";"3";"168";"24";"3";"11";"10";"3";"6";"62";"49";"5";"17";"1";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"8";"0";"3";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"55";"2";"4";"0";"0";"0";"0";"0";"0";"1";"9";"0";"2";"0";"0";"0";"0";"0";"8";"1";"0";"0";"29";"0";"0";"0"
"813014";"813014";"84";"10";"3";"323";"60";"10";"22";"15";"4";"11";"106";"95";"20";"37";"1";"0";"1";"1";"0";"0";"6";"2";"1";"0";"1";"0";"0";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"0";"0";"0";"0";"0";"1";"0";"0";"6";"0";"1";"2";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"94";"0";"11";"0";"0";"0";"0";"1";"0";"0";"27";"1";"2";"0";"0";"3";"0";"1";"12";"0";"0";"0";"49";"0";"0";"0"
"813015";"813015";"84";"10";"3";"243";"63";"9";"16";"18";"6";"10";"74";"47";"15";"44";"1";"1";"1";"1";"0";"0";"7";"0";"0";"0";"1";"1";"0";"12";"0";"3";"0";"0";"1";"0";"0";"0";"0";"11";"2";"1";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"65";"0";"7";"1";"0";"0";"1";"0";"0";"0";"26";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"18";"0";"0";"0"
"813016";"813016";"84";"10";"3";"156";"26";"3";"14";"12";"2";"16";"52";"31";"7";"16";"0";"0";"1";"1";"1";"0";"2";"1";"0";"0";"0";"0";"0";"12";"0";"2";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"2";"0";"0";"1";"0";"1";"0";"0";"2";"0";"0";"0";"1";"1";"0";"1";"0";"0";"47";"0";"2";"1";"1";"1";"0";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"4";"2";"0";"0";"14";"0";"0";"0"
"813017";"813017";"84";"10";"3";"219";"41";"1";"13";"14";"9";"9";"78";"54";"13";"25";"0";"1";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"10";"0";"3";"0";"0";"0";"0";"0";"0";"0";"8";"0";"1";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"68";"0";"8";"1";"0";"0";"0";"0";"1";"0";"16";"0";"4";"0";"0";"2";"0";"0";"10";"0";"0";"0";"22";"0";"0";"0"
"813018";"813018";"84";"10";"3";"170";"32";"5";"4";"10";"8";"9";"68";"34";"7";"25";"0";"0";"0";"0";"0";"0";"4";"1";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"1";"0";"0";"0";"0";"0";"0";"0";"8";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"63";"2";"3";"0";"0";"0";"0";"0";"0";"0";"8";"0";"3";"0";"1";"1";"0";"0";"2";"1";"18";"0";"0";"0";"0";"0"
"813019";"813019";"84";"10";"3";"270";"44";"7";"19";"10";"1";"17";"122";"50";"17";"20";"1";"0";"2";"0";"4";"0";"4";"0";"0";"0";"3";"0";"0";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"7";"3";"5";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"108";"2";"9";"1";"0";"1";"1";"0";"0";"0";"14";"3";"1";"0";"0";"1";"0";"0";"2";"0";"0";"0";"29";"0";"0";"0"
