"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"FV2007 - Stemmeberettigede";"FV2007 - Afgivne stemmer";"FV2007 - Blanke stemmer";"FV2007 - Andre ugyldige stemmer";"FV2007 - Gyldige stemmer";"FV2007 - A. Socialdemokratiet";"FV2007 - B. Det Radikale Venstre";"FV2007 - C. Det Konservative Folkeparti";"FV2007 - F. SF - Socialistisk Folkeparti";"FV2007 - K. Kristendemokraterne";"FV2007 - O. Dansk Folkeparti";"FV2007 - V. Venstre, Danmarks Liberale Parti";"FV2007 - Y. Ny Alliance";"FV2007 - Ø. Enhedslisten - De Rød-Grønne";"FV2007 - 1. Uden for partierne";"FV2007 - 2. Uden for partierne";"FV2007 - 3. Uden for partierne";"FV2007 - 4. Uden for partierne";"FV2007 - 5. Uden for partierne"
"787003";"787003";"87";"10";"3";"782";"673";"2";"1";"670";"129";"21";"57";"53";"10";"93";"290";"9";"8";"0";"0";"-";"-";"-"
"787004";"787004";"87";"10";"3";"815";"686";"2";"2";"682";"142";"40";"68";"67";"25";"116";"200";"4";"20";"0";"0";"-";"-";"-"
"787005";"787005";"87";"10";"3";"550";"480";"3";"2";"475";"140";"18";"36";"32";"4";"99";"136";"6";"4";"0";"0";"-";"-";"-"
"787006";"787006";"87";"10";"3";"1219";"1085";"6";"2";"1077";"217";"36";"121";"77";"20";"140";"444";"14";"8";"0";"0";"-";"-";"-"
"787007";"787007";"87";"10";"3";"944";"862";"2";"0";"860";"189";"51";"106";"55";"8";"102";"326";"18";"5";"0";"0";"-";"-";"-"
"787008";"787008";"87";"10";"3";"1098";"985";"7";"5";"973";"278";"58";"83";"85";"15";"122";"311";"15";"6";"0";"0";"-";"-";"-"
"787009";"787009";"87";"10";"3";"505";"450";"2";"0";"448";"69";"19";"61";"41";"15";"76";"156";"6";"5";"0";"0";"-";"-";"-"
"787010";"787010";"87";"10";"3";"1607";"1384";"1";"4";"1379";"381";"37";"134";"137";"17";"292";"345";"22";"14";"0";"0";"-";"-";"-"
"787011";"787011";"87";"10";"3";"310";"285";"1";"0";"284";"37";"17";"52";"28";"4";"47";"82";"5";"12";"0";"0";"-";"-";"-"
"787012";"787012";"87";"10";"3";"3101";"2786";"10";"2";"2774";"772";"110";"337";"260";"57";"327";"851";"50";"10";"0";"0";"-";"-";"-"
"787013";"787013";"87";"10";"3";"331";"293";"2";"1";"290";"50";"18";"34";"30";"9";"62";"79";"3";"5";"0";"0";"-";"-";"-"
"787014";"787014";"87";"10";"3";"467";"422";"2";"0";"420";"79";"23";"50";"36";"14";"60";"150";"6";"2";"0";"0";"-";"-";"-"
"787015";"787015";"87";"10";"3";"940";"822";"8";"3";"811";"186";"30";"63";"106";"7";"106";"285";"9";"19";"0";"0";"-";"-";"-"
"787016";"787016";"87";"10";"3";"884";"740";"4";"0";"736";"159";"20";"86";"53";"4";"105";"294";"10";"4";"1";"0";"-";"-";"-"
"787017";"787017";"87";"10";"3";"1585";"1292";"5";"7";"1280";"277";"34";"154";"90";"8";"324";"364";"25";"4";"0";"0";"-";"-";"-"
"787018";"787018";"87";"10";"3";"750";"635";"1";"0";"634";"124";"15";"78";"38";"6";"137";"220";"11";"5";"0";"0";"-";"-";"-"
"787019";"787019";"87";"10";"3";"629";"560";"4";"0";"556";"126";"27";"70";"73";"3";"71";"153";"24";"9";"0";"0";"-";"-";"-"
"787020";"787020";"87";"10";"3";"835";"707";"3";"4";"700";"170";"29";"60";"80";"11";"82";"235";"7";"26";"0";"0";"-";"-";"-"
"787021";"787021";"87";"10";"3";"229";"199";"0";"0";"199";"45";"7";"22";"33";"6";"20";"59";"4";"3";"0";"0";"-";"-";"-"
"787023";"787023";"87";"10";"3";"1729";"1467";"4";"4";"1459";"309";"54";"160";"146";"37";"229";"503";"11";"10";"0";"0";"-";"-";"-"
"787024";"787024";"87";"10";"3";"2649";"2269";"13";"9";"2247";"563";"67";"342";"153";"66";"258";"768";"21";"9";"0";"0";"-";"-";"-"
"787025";"787025";"87";"10";"3";"1437";"1229";"5";"5";"1219";"261";"56";"166";"128";"12";"195";"367";"16";"18";"0";"0";"-";"-";"-"
"787026";"787026";"87";"10";"3";"1440";"1250";"3";"1";"1246";"287";"26";"175";"84";"68";"178";"398";"17";"12";"1";"0";"-";"-";"-"
"787027";"787027";"87";"10";"3";"1034";"885";"3";"2";"880";"174";"38";"125";"94";"23";"130";"275";"11";"10";"0";"0";"-";"-";"-"
"791001";"791001";"75";"9";"3";"2513";"2159";"12";"3";"2144";"574";"57";"126";"185";"39";"340";"764";"47";"11";"1";"-";"-";"-";"-"
"791005";"791005";"75";"9";"3";"2399";"2167";"5";"2";"2160";"453";"138";"180";"283";"12";"210";"801";"58";"25";"0";"-";"-";"-";"-"
"791010";"791010";"75";"9";"3";"2598";"2197";"7";"6";"2184";"538";"56";"139";"181";"32";"402";"785";"37";"13";"1";"-";"-";"-";"-"
"791015";"791015";"75";"9";"3";"2462";"2232";"10";"10";"2212";"472";"72";"146";"163";"29";"248";"1015";"52";"14";"1";"-";"-";"-";"-"
"791020";"791020";"75";"9";"3";"1749";"1539";"16";"3";"1520";"382";"61";"69";"122";"12";"240";"596";"27";"11";"0";"-";"-";"-";"-"
"791025";"791025";"75";"9";"3";"2456";"2133";"9";"3";"2121";"461";"97";"142";"182";"25";"299";"880";"18";"15";"2";"-";"-";"-";"-"
"791030";"791030";"75";"9";"3";"1781";"1550";"14";"3";"1533";"347";"72";"64";"130";"16";"221";"650";"31";"2";"0";"-";"-";"-";"-"
"791035";"791035";"75";"9";"3";"20224";"17089";"80";"52";"16957";"5099";"752";"1331";"1937";"176";"1893";"5191";"381";"196";"1";"-";"-";"-";"-"
"791050";"791050";"76";"9";"3";"5293";"4582";"32";"15";"4535";"1040";"194";"549";"336";"91";"565";"1632";"108";"19";"1";"-";"-";"-";"-"
"791055";"791055";"76";"9";"3";"2213";"1881";"14";"10";"1857";"472";"48";"222";"109";"31";"317";"622";"26";"10";"0";"-";"-";"-";"-"
"791060";"791060";"76";"9";"3";"1787";"1531";"5";"2";"1524";"301";"48";"95";"132";"20";"212";"661";"35";"20";"0";"-";"-";"-";"-"
"791065";"791065";"76";"9";"3";"3504";"3053";"18";"7";"3028";"597";"93";"183";"169";"66";"492";"1355";"60";"13";"0";"-";"-";"-";"-"
"791070";"791070";"76";"9";"3";"8823";"7858";"32";"19";"7807";"1960";"423";"659";"782";"115";"793";"2802";"199";"72";"2";"-";"-";"-";"-"
"791080";"791080";"76";"9";"3";"2532";"2201";"14";"1";"2186";"474";"89";"127";"198";"32";"223";"985";"35";"23";"0";"-";"-";"-";"-"
"791085";"791085";"76";"9";"3";"2499";"2196";"9";"5";"2182";"532";"73";"168";"182";"59";"302";"819";"38";"8";"1";"-";"-";"-";"-"
"791090";"791090";"76";"9";"3";"2706";"2415";"13";"11";"2391";"495";"76";"159";"194";"43";"283";"1084";"46";"11";"0";"-";"-";"-";"-"
"791095";"791095";"76";"9";"3";"2359";"2109";"15";"4";"2090";"412";"95";"137";"193";"57";"295";"851";"39";"11";"0";"-";"-";"-";"-"
"810001";"810001";"86";"10";"3";"694";"617";"2";"1";"614";"161";"15";"85";"56";"7";"96";"173";"19";"2";"0";"0";"-";"-";"-"
"810002";"810002";"86";"10";"3";"1530";"1268";"10";"4";"1254";"373";"36";"141";"148";"11";"210";"312";"15";"8";"0";"0";"-";"-";"-"
"810003";"810003";"86";"10";"3";"3473";"3015";"20";"7";"2988";"821";"136";"455";"251";"48";"380";"810";"53";"32";"0";"2";"-";"-";"-"
"810004";"810004";"86";"10";"3";"1031";"880";"5";"0";"875";"222";"21";"124";"64";"14";"160";"252";"6";"11";"1";"0";"-";"-";"-"
"810005";"810005";"86";"10";"3";"2878";"2575";"8";"7";"2560";"849";"73";"332";"201";"21";"284";"757";"37";"6";"0";"0";"-";"-";"-"
"810006";"810006";"86";"10";"3";"1093";"967";"5";"2";"960";"268";"39";"96";"88";"14";"110";"310";"20";"15";"0";"0";"-";"-";"-"
"810007";"810007";"86";"10";"3";"287";"257";"0";"0";"257";"58";"7";"33";"23";"5";"23";"97";"6";"5";"0";"0";"-";"-";"-"
"810008";"810008";"86";"10";"3";"404";"362";"1";"0";"361";"83";"12";"34";"39";"3";"58";"122";"6";"4";"0";"0";"-";"-";"-"
"810010";"810010";"86";"10";"3";"9390";"7926";"40";"8";"7878";"2630";"216";"941";"737";"74";"1070";"2031";"122";"56";"1";"0";"-";"-";"-"
"810034";"810034";"86";"10";"3";"523";"456";"1";"1";"454";"119";"12";"63";"39";"9";"56";"145";"8";"3";"0";"0";"-";"-";"-"
"810036";"810036";"86";"10";"3";"318";"284";"0";"0";"284";"49";"13";"38";"28";"5";"53";"93";"3";"2";"0";"0";"-";"-";"-"
"810040";"810040";"86";"10";"3";"687";"625";"3";"0";"622";"156";"15";"83";"58";"8";"93";"194";"12";"3";"0";"0";"-";"-";"-"
"810050";"810050";"86";"10";"3";"1028";"888";"6";"1";"881";"306";"35";"106";"94";"3";"88";"230";"16";"3";"0";"0";"-";"-";"-"
"810054";"810054";"86";"10";"3";"154";"141";"3";"1";"137";"33";"2";"10";"10";"1";"21";"57";"3";"0";"0";"0";"-";"-";"-"
"810056";"810056";"86";"10";"3";"530";"449";"3";"2";"444";"112";"9";"58";"34";"10";"64";"145";"5";"7";"0";"0";"-";"-";"-"
"810060";"810060";"86";"10";"3";"270";"236";"1";"0";"235";"37";"7";"27";"28";"1";"49";"74";"7";"5";"0";"0";"-";"-";"-"
"810070";"810070";"86";"10";"3";"1108";"931";"8";"1";"922";"273";"31";"96";"67";"12";"119";"311";"13";"0";"0";"0";"-";"-";"-"
"810074";"810074";"86";"10";"3";"313";"265";"0";"2";"263";"61";"9";"33";"26";"2";"44";"77";"7";"4";"0";"0";"-";"-";"-"
"810076";"810076";"86";"10";"3";"212";"174";"0";"0";"174";"35";"6";"20";"19";"4";"32";"50";"4";"4";"0";"0";"-";"-";"-"
"810080";"810080";"86";"10";"3";"672";"595";"0";"1";"594";"147";"16";"66";"50";"11";"77";"211";"8";"8";"0";"0";"-";"-";"-"
"813001";"813001";"84";"10";"3";"7154";"5774";"18";"20";"5736";"1938";"169";"614";"405";"27";"972";"1497";"76";"38";"0";"0";"-";"-";"-"
"813002";"813002";"84";"10";"3";"142";"128";"1";"0";"127";"38";"1";"17";"4";"2";"29";"31";"0";"5";"0";"0";"-";"-";"-"
"813003";"813003";"84";"10";"3";"1535";"1302";"5";"2";"1295";"366";"45";"160";"91";"6";"235";"367";"18";"7";"0";"0";"-";"-";"-"
"813004";"813004";"84";"10";"3";"764";"671";"2";"0";"669";"192";"17";"64";"71";"8";"121";"175";"12";"9";"0";"0";"-";"-";"-"
"813005";"813005";"84";"10";"3";"1343";"1168";"2";"1";"1165";"399";"35";"127";"73";"13";"215";"285";"14";"4";"0";"0";"-";"-";"-"
"813006";"813006";"84";"10";"3";"1953";"1717";"2";"5";"1710";"388";"45";"255";"110";"99";"305";"481";"18";"9";"0";"0";"-";"-";"-"
"813007";"813007";"84";"10";"3";"4637";"3873";"10";"6";"3857";"1492";"92";"391";"359";"11";"696";"750";"44";"22";"0";"0";"-";"-";"-"
"813008";"813008";"84";"10";"3";"8239";"6590";"19";"19";"6552";"2378";"164";"686";"681";"25";"1134";"1336";"94";"49";"4";"1";"-";"-";"-"
"813009";"813009";"84";"10";"3";"5668";"4753";"22";"18";"4713";"1646";"121";"542";"417";"25";"771";"1080";"72";"38";"0";"1";"-";"-";"-"
"813010";"813010";"84";"10";"3";"1567";"1363";"2";"4";"1357";"359";"38";"140";"91";"16";"222";"460";"21";"10";"0";"0";"-";"-";"-"
"813011";"813011";"84";"10";"3";"1462";"1333";"6";"1";"1326";"318";"32";"199";"62";"11";"163";"518";"15";"8";"0";"0";"-";"-";"-"
"813012";"813012";"84";"10";"3";"7072";"6046";"22";"13";"6011";"1841";"177";"846";"481";"49";"839";"1657";"88";"33";"0";"0";"-";"-";"-"
"813013";"813013";"84";"10";"3";"371";"309";"2";"0";"307";"71";"8";"29";"24";"5";"54";"108";"6";"2";"0";"0";"-";"-";"-"
"813014";"813014";"84";"10";"3";"929";"745";"9";"1";"735";"204";"21";"74";"53";"3";"138";"233";"9";"0";"0";"0";"-";"-";"-"
"813015";"813015";"84";"10";"3";"693";"585";"3";"1";"581";"170";"24";"63";"48";"11";"83";"172";"7";"3";"0";"0";"-";"-";"-"
"813016";"813016";"84";"10";"3";"426";"353";"1";"2";"350";"95";"7";"30";"36";"8";"49";"115";"4";"6";"0";"0";"-";"-";"-"
"813017";"813017";"84";"10";"3";"649";"526";"2";"2";"522";"149";"9";"37";"51";"7";"97";"164";"2";"6";"0";"0";"-";"-";"-"
"813018";"813018";"84";"10";"3";"464";"422";"3";"2";"417";"92";"10";"47";"43";"2";"79";"134";"5";"5";"0";"0";"-";"-";"-"
"813019";"813019";"84";"10";"3";"643";"549";"4";"1";"544";"142";"11";"45";"41";"4";"108";"179";"6";"8";"0";"0";"-";"-";"-"
"813020";"813020";"84";"10";"3";"594";"503";"2";"1";"500";"122";"14";"64";"40";"8";"89";"153";"8";"2";"0";"0";"-";"-";"-"
"813021";"813021";"84";"10";"3";"1467";"1239";"5";"3";"1231";"310";"31";"137";"69";"30";"196";"438";"15";"5";"0";"0";"-";"-";"-"
"813022";"813022";"84";"10";"3";"436";"389";"2";"0";"387";"112";"8";"54";"23";"6";"68";"108";"8";"0";"0";"0";"-";"-";"-"
"820001";"820001";"88";"10";"3";"2486";"1986";"9";"8";"1969";"410";"55";"168";"134";"24";"279";"850";"39";"10";"0";"0";"-";"-";"-"
"820002";"820002";"88";"10";"3";"3246";"2708";"7";"7";"2694";"547";"70";"591";"162";"52";"418";"808";"36";"10";"0";"0";"-";"-";"-"
"820003";"820003";"88";"10";"3";"615";"531";"1";"0";"530";"95";"32";"86";"57";"8";"80";"159";"6";"6";"1";"0";"-";"-";"-"
"820004";"820004";"88";"10";"3";"602";"524";"2";"0";"522";"88";"18";"54";"34";"6";"101";"213";"8";"0";"0";"0";"-";"-";"-"
"820005";"820005";"88";"10";"3";"817";"694";"3";"0";"691";"146";"26";"125";"93";"12";"105";"157";"18";"9";"0";"0";"-";"-";"-"
"820006";"820006";"88";"10";"3";"513";"434";"5";"0";"429";"101";"10";"75";"46";"5";"49";"133";"8";"2";"0";"0";"-";"-";"-"
"820007";"820007";"88";"10";"3";"1155";"979";"4";"2";"973";"274";"34";"90";"90";"14";"153";"302";"11";"5";"0";"0";"-";"-";"-"
"820008";"820008";"88";"10";"3";"397";"343";"2";"0";"341";"48";"6";"40";"28";"7";"58";"146";"6";"2";"0";"0";"-";"-";"-"
"820009";"820009";"88";"10";"3";"841";"720";"3";"0";"717";"127";"16";"179";"62";"13";"92";"213";"11";"4";"0";"0";"-";"-";"-"
"820010";"820010";"88";"10";"3";"3723";"3052";"11";"28";"3013";"721";"71";"265";"585";"23";"344";"939";"40";"24";"1";"0";"-";"-";"-"
"820011";"820011";"88";"10";"3";"374";"311";"1";"0";"310";"98";"4";"34";"45";"1";"40";"74";"8";"6";"0";"0";"-";"-";"-"
"820012";"820012";"88";"10";"3";"780";"659";"4";"1";"654";"125";"19";"66";"88";"9";"96";"233";"8";"10";"0";"0";"-";"-";"-"
"820013";"820013";"88";"10";"3";"341";"283";"3";"0";"280";"43";"10";"32";"28";"1";"45";"116";"5";"0";"0";"0";"-";"-";"-"
"820014";"820014";"88";"10";"3";"317";"288";"4";"0";"284";"54";"3";"22";"35";"2";"43";"119";"4";"2";"0";"0";"-";"-";"-"
"820015";"820015";"88";"10";"3";"1217";"994";"6";"2";"986";"217";"41";"71";"225";"7";"122";"259";"28";"16";"0";"0";"-";"-";"-"
"820016";"820016";"88";"10";"3";"783";"649";"3";"2";"644";"96";"17";"84";"79";"6";"105";"244";"11";"2";"0";"0";"-";"-";"-"
"820017";"820017";"88";"10";"3";"6390";"5397";"8";"17";"5372";"1200";"156";"1604";"368";"59";"672";"1196";"91";"26";"0";"0";"-";"-";"-"
"820018";"820018";"88";"10";"3";"890";"752";"0";"3";"749";"133";"20";"193";"39";"7";"119";"223";"14";"1";"0";"0";"-";"-";"-"
"820019";"820019";"88";"10";"3";"453";"406";"1";"5";"400";"56";"9";"118";"39";"4";"63";"104";"5";"2";"0";"0";"-";"-";"-"
"820020";"820020";"88";"10";"3";"1121";"950";"6";"2";"942";"163";"16";"360";"57";"9";"134";"189";"11";"3";"0";"0";"-";"-";"-"
"820021";"820021";"88";"10";"3";"257";"226";"1";"3";"222";"30";"8";"55";"19";"3";"40";"60";"6";"1";"0";"0";"-";"-";"-"
"820022";"820022";"88";"10";"3";"318";"283";"2";"0";"281";"45";"8";"77";"28";"0";"27";"83";"7";"6";"0";"0";"-";"-";"-"
"820023";"820023";"88";"10";"3";"663";"572";"2";"1";"569";"119";"22";"155";"47";"5";"75";"135";"6";"5";"0";"0";"-";"-";"-"
"825005";"825005";"84";"10";"3";"561";"497";"1";"1";"495";"109";"15";"40";"45";"9";"95";"166";"9";"7";"0";"0";"-";"-";"-"
"825015";"825015";"84";"10";"3";"690";"578";"1";"0";"577";"168";"26";"37";"40";"8";"122";"161";"9";"6";"0";"0";"-";"-";"-"
"825020";"825020";"84";"10";"3";"355";"308";"0";"3";"305";"94";"5";"33";"24";"11";"46";"78";"8";"6";"0";"0";"-";"-";"-"
"840001";"840001";"88";"10";"3";"5647";"5033";"15";"8";"5010";"1315";"206";"754";"351";"42";"616";"1568";"122";"36";"0";"0";"-";"-";"-"
"840002";"840002";"88";"10";"3";"3015";"2760";"13";"10";"2737";"739";"185";"366";"373";"13";"251";"642";"85";"81";"1";"1";"-";"-";"-"
"840003";"840003";"88";"10";"3";"1737";"1510";"10";"4";"1496";"495";"40";"150";"136";"9";"216";"410";"27";"11";"1";"1";"-";"-";"-"
"840004";"840004";"88";"10";"3";"2051";"1763";"7";"5";"1751";"442";"70";"227";"149";"15";"234";"561";"37";"16";"0";"0";"-";"-";"-"
"840005";"840005";"88";"10";"3";"2229";"1886";"9";"2";"1875";"427";"81";"237";"126";"43";"276";"641";"36";"8";"0";"0";"-";"-";"-"
"840006";"840006";"88";"10";"3";"972";"793";"1";"1";"791";"176";"37";"120";"52";"13";"98";"276";"17";"2";"0";"0";"-";"-";"-"
"840007";"840007";"88";"10";"3";"1397";"1273";"6";"1";"1266";"287";"82";"212";"110";"16";"130";"378";"42";"8";"1";"0";"-";"-";"-"
"840008";"840008";"88";"10";"3";"1302";"1088";"6";"1";"1081";"317";"55";"123";"93";"4";"165";"282";"22";"20";"0";"0";"-";"-";"-"
"840009";"840009";"88";"10";"3";"730";"624";"3";"2";"619";"136";"23";"84";"50";"3";"110";"190";"14";"9";"0";"0";"-";"-";"-"
"840010";"840010";"88";"10";"3";"1198";"1050";"4";"3";"1043";"329";"38";"106";"82";"5";"149";"291";"26";"15";"1";"1";"-";"-";"-"
"840011";"840011";"88";"10";"3";"537";"469";"2";"0";"467";"91";"25";"56";"51";"9";"62";"156";"11";"5";"1";"0";"-";"-";"-"
"846001";"846001";"89";"10";"3";"417";"379";"4";"2";"373";"62";"15";"39";"39";"5";"52";"158";"3";"0";"0";"0";"-";"-";"-"
"846002";"846002";"89";"10";"3";"1851";"1632";"11";"2";"1619";"518";"55";"160";"178";"9";"322";"333";"29";"14";"0";"1";"-";"-";"-"
"846003";"846003";"89";"10";"3";"3118";"2659";"7";"8";"2644";"568";"102";"373";"264";"74";"396";"798";"58";"11";"0";"0";"-";"-";"-"
"846004";"846004";"89";"10";"3";"1939";"1633";"9";"6";"1618";"570";"65";"184";"162";"14";"158";"424";"25";"16";"0";"0";"-";"-";"-"
"846005";"846005";"89";"10";"3";"832";"700";"2";"0";"698";"212";"32";"65";"82";"3";"96";"187";"10";"11";"0";"0";"-";"-";"-"
"846006";"846006";"89";"10";"3";"566";"482";"2";"0";"480";"112";"15";"50";"43";"2";"83";"162";"8";"4";"1";"0";"-";"-";"-"
"846007";"846007";"89";"10";"3";"632";"555";"0";"3";"552";"138";"22";"53";"57";"7";"73";"180";"15";"7";"0";"0";"-";"-";"-"
"846008";"846008";"89";"10";"3";"947";"851";"4";"1";"846";"188";"25";"105";"88";"12";"101";"300";"24";"3";"0";"0";"-";"-";"-"
"846009";"846009";"89";"10";"3";"926";"766";"3";"3";"760";"183";"19";"74";"57";"4";"121";"294";"8";"0";"0";"0";"-";"-";"-"
"846010";"846010";"89";"10";"3";"333";"278";"2";"1";"275";"64";"6";"38";"28";"3";"30";"94";"9";"3";"0";"0";"-";"-";"-"
"846011";"846011";"89";"10";"3";"4448";"3768";"17";"10";"3741";"1107";"124";"623";"309";"19";"558";"908";"63";"27";"3";"0";"-";"-";"-"
"846012";"846012";"89";"10";"3";"573";"471";"1";"0";"470";"154";"19";"63";"43";"3";"73";"100";"9";"6";"0";"0";"-";"-";"-"
"846013";"846013";"89";"10";"3";"483";"402";"0";"0";"402";"141";"13";"48";"28";"4";"61";"101";"6";"0";"0";"0";"-";"-";"-"
"846014";"846014";"89";"10";"3";"522";"417";"3";"1";"413";"128";"18";"41";"44";"1";"51";"118";"7";"5";"0";"0";"-";"-";"-"
"846015";"846015";"89";"10";"3";"335";"296";"2";"0";"294";"79";"15";"42";"27";"1";"50";"76";"4";"0";"0";"0";"-";"-";"-"
"846016";"846016";"89";"10";"3";"191";"173";"0";"0";"173";"61";"2";"17";"14";"0";"31";"42";"6";"0";"0";"0";"-";"-";"-"
"846018";"846018";"89";"10";"3";"1091";"928";"2";"2";"924";"264";"24";"127";"84";"3";"117";"272";"20";"13";"0";"0";"-";"-";"-"
"846019";"846019";"89";"10";"3";"808";"732";"0";"0";"732";"188";"20";"96";"59";"2";"115";"240";"6";"6";"0";"0";"-";"-";"-"
"846020";"846020";"89";"10";"3";"1474";"1330";"8";"3";"1319";"358";"53";"185";"100";"16";"168";"402";"27";"10";"0";"0";"-";"-";"-"
"846021";"846021";"89";"10";"3";"400";"353";"3";"1";"349";"88";"12";"29";"26";"1";"49";"135";"5";"4";"0";"0";"-";"-";"-"
"846022";"846022";"89";"10";"3";"689";"593";"4";"2";"587";"139";"24";"75";"47";"6";"101";"182";"11";"2";"0";"0";"-";"-";"-"
"846023";"846023";"89";"10";"3";"514";"450";"1";"0";"449";"89";"19";"41";"31";"3";"77";"178";"8";"3";"0";"0";"-";"-";"-"
"846024";"846024";"89";"10";"3";"400";"359";"0";"3";"356";"70";"16";"38";"40";"4";"54";"111";"14";"9";"0";"0";"-";"-";"-"
"846025";"846025";"89";"10";"3";"346";"296";"0";"1";"295";"50";"11";"23";"17";"8";"54";"123";"9";"0";"0";"0";"-";"-";"-"
"846026";"846026";"89";"10";"3";"280";"257";"3";"0";"254";"46";"4";"33";"26";"1";"36";"97";"5";"5";"0";"1";"-";"-";"-"
"846027";"846027";"89";"10";"3";"7538";"6281";"27";"12";"6242";"1901";"244";"807";"647";"49";"771";"1632";"127";"63";"1";"0";"-";"-";"-"
"849001";"849001";"86";"10";"3";"4042";"3552";"8";"15";"3529";"1025";"114";"530";"290";"50";"439";"1009";"58";"14";"0";"0";"-";"-";"-"
"849002";"849002";"86";"10";"3";"1515";"1350";"4";"1";"1345";"443";"24";"165";"114";"16";"231";"325";"18";"9";"0";"0";"-";"-";"-"
"849003";"849003";"86";"10";"3";"1076";"991";"0";"1";"990";"355";"34";"118";"73";"6";"126";"263";"12";"3";"0";"0";"-";"-";"-"
"849004";"849004";"86";"10";"3";"1036";"906";"3";"2";"901";"294";"17";"128";"77";"29";"105";"240";"9";"1";"1";"0";"-";"-";"-"
"849005";"849005";"86";"10";"3";"909";"835";"5";"0";"830";"231";"29";"119";"60";"11";"87";"267";"18";"8";"0";"0";"-";"-";"-"
"849006";"849006";"86";"10";"3";"571";"503";"4";"1";"498";"109";"18";"69";"59";"4";"93";"138";"6";"2";"0";"0";"-";"-";"-"
"849007";"849007";"86";"10";"3";"515";"457";"2";"2";"453";"127";"18";"51";"41";"5";"94";"113";"2";"2";"0";"0";"-";"-";"-"
"849008";"849008";"86";"10";"3";"2353";"1935";"10";"10";"1915";"609";"59";"232";"145";"39";"231";"564";"23";"13";"0";"0";"-";"-";"-"
"849009";"849009";"86";"10";"3";"1170";"1002";"4";"0";"998";"287";"35";"127";"95";"3";"151";"275";"19";"6";"0";"0";"-";"-";"-"
"849010";"849010";"86";"10";"3";"537";"447";"1";"0";"446";"133";"11";"52";"27";"5";"84";"130";"2";"2";"0";"0";"-";"-";"-"
"849011";"849011";"86";"10";"3";"868";"753";"2";"2";"749";"181";"30";"72";"101";"10";"116";"210";"10";"17";"2";"0";"-";"-";"-"
"849012";"849012";"86";"10";"3";"1285";"1115";"6";"1";"1108";"322";"29";"98";"115";"22";"180";"327";"10";"5";"0";"0";"-";"-";"-"
"849013";"849013";"86";"10";"3";"3299";"2736";"16";"9";"2711";"748";"78";"328";"227";"63";"393";"814";"43";"16";"1";"0";"-";"-";"-"
"849014";"849014";"86";"10";"3";"1058";"862";"0";"3";"859";"225";"28";"96";"76";"4";"128";"280";"13";"9";"0";"0";"-";"-";"-"
"849015";"849015";"86";"10";"3";"836";"677";"8";"1";"668";"144";"17";"86";"59";"15";"120";"200";"21";"6";"0";"0";"-";"-";"-"
"849016";"849016";"86";"10";"3";"975";"832";"3";"0";"829";"180";"32";"112";"98";"12";"113";"253";"17";"12";"0";"0";"-";"-";"-"
"849018";"849018";"86";"10";"3";"2479";"2086";"15";"0";"2071";"705";"50";"245";"188";"33";"276";"545";"22";"7";"0";"0";"-";"-";"-"
"849019";"849019";"86";"10";"3";"2315";"1900";"8";"5";"1887";"781";"42";"138";"191";"21";"346";"331";"25";"12";"0";"0";"-";"-";"-"
"849020";"849020";"86";"10";"3";"1182";"1051";"5";"0";"1046";"222";"33";"191";"87";"5";"184";"295";"18";"11";"0";"0";"-";"-";"-"
"849021";"849021";"86";"10";"3";"1055";"892";"1";"1";"890";"220";"35";"116";"90";"7";"134";"268";"13";"7";"0";"0";"-";"-";"-"
"851001";"851001";"92";"10";"3";"4051";"3319";"18";"10";"3291";"1163";"137";"376";"460";"30";"456";"529";"48";"91";"1";"0";"-";"-";"-"
"851002";"851002";"92";"10";"3";"1996";"1646";"14";"6";"1626";"560";"68";"161";"257";"9";"267";"241";"37";"25";"1";"0";"-";"-";"-"
"851003";"851003";"92";"10";"3";"4540";"3847";"13";"9";"3825";"1490";"142";"369";"478";"28";"569";"601";"70";"76";"0";"2";"-";"-";"-"
"851004";"851004";"92";"10";"3";"3740";"3187";"13";"3";"3171";"1280";"92";"312";"335";"26";"547";"509";"33";"37";"0";"0";"-";"-";"-"
"851005";"851005";"92";"10";"3";"2230";"1683";"9";"5";"1669";"809";"44";"121";"167";"10";"277";"192";"24";"25";"0";"0";"-";"-";"-"
"851006";"851006";"92";"10";"3";"870";"785";"1";"0";"784";"250";"19";"113";"77";"8";"107";"191";"14";"5";"0";"0";"-";"-";"-"
"851007";"851007";"92";"10";"3";"2171";"1950";"2";"5";"1943";"656";"48";"277";"142";"28";"247";"499";"33";"11";"2";"0";"-";"-";"-"
"851008";"851008";"92";"10";"3";"1947";"1770";"6";"3";"1761";"461";"82";"340";"150";"9";"209";"466";"34";"9";"1";"0";"-";"-";"-"
"851009";"851009";"92";"10";"3";"1595";"1392";"7";"5";"1380";"478";"52";"163";"124";"12";"147";"361";"28";"15";"0";"0";"-";"-";"-"
"851010";"851010";"92";"10";"3";"1335";"1138";"2";"1";"1135";"350";"23";"117";"88";"32";"168";"328";"24";"4";"1";"0";"-";"-";"-"
"851011";"851011";"92";"10";"3";"3475";"2990";"19";"2";"2969";"927";"123";"416";"303";"44";"361";"696";"64";"35";"0";"0";"-";"-";"-"
