"Gruppe";"ValgstedId";"KredsNr";"StorKredsNr";"LandsdelsNr";"KV2009 - Stemmeberettigede";"KV2009 - Afgivne stemmer";"KV2009 - Blanke stemmer";"KV2009 - Andre ugyldige stemmer";"KV2009 - Gyldige stemmer";"KV2009 - A";"KV2009 - B";"KV2009 - C";"KV2009 - F";"KV2009 - I";"KV2009 - J";"KV2009 - K";"KV2009 - M";"KV2009 - G";"KV2009 - N";"KV2009 - O";"KV2009 - H";"KV2009 - S";"KV2009 - V";"KV2009 - U";"KV2009 - Z";"KV2009 - Ø";"KV2009 - L";"KV2009 - Å";"KV2009 - R";"KV2009 - D";"KV2009 - P";"KV2009 - E";"KV2009 - 1";"KV2009 - 2";"KV2009 - 3";"KV2009 - Æ";"KV2009 - W";"KV2009 - Q";"KV2009 - Y";"KV2009 - T"
"810036";"810036";"86";"10";"3";"325";"232";"4";"0";"228";"63";"8";"13";"22";"-";"-";"-";"-";"-";"-";"14";"-";"-";"107";"-";"-";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"810040";"810040";"86";"10";"3";"715";"550";"4";"0";"546";"265";"5";"17";"35";"-";"-";"-";"-";"-";"-";"21";"-";"-";"201";"-";"-";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"810050";"810050";"86";"10";"3";"1218";"828";"3";"2";"823";"383";"28";"40";"75";"-";"-";"-";"-";"-";"-";"35";"-";"-";"260";"-";"-";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"810056";"810056";"86";"10";"3";"531";"380";"4";"2";"374";"116";"5";"9";"40";"-";"-";"-";"-";"-";"-";"26";"-";"-";"178";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"810060";"810060";"86";"10";"3";"297";"209";"0";"0";"209";"49";"8";"12";"22";"-";"-";"-";"-";"-";"-";"39";"-";"-";"77";"-";"-";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"810070";"810070";"86";"10";"3";"1358";"878";"7";"2";"869";"331";"15";"78";"69";"-";"-";"-";"-";"-";"-";"79";"-";"-";"294";"-";"-";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"810074";"810074";"86";"10";"3";"319";"217";"3";"0";"214";"74";"6";"26";"17";"-";"-";"-";"-";"-";"-";"17";"-";"-";"72";"-";"-";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"810080";"810080";"86";"10";"3";"685";"505";"3";"2";"500";"151";"6";"10";"59";"-";"-";"-";"-";"-";"-";"22";"-";"-";"251";"-";"-";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"813001";"813001";"84";"10";"3";"7142";"4472";"50";"8";"4414";"1940";"17";"762";"359";"-";"-";"-";"-";"-";"-";"309";"-";"-";"1021";"-";"-";"-";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"5"
"813002";"813002";"84";"10";"3";"134";"102";"1";"0";"101";"28";"2";"21";"16";"-";"-";"-";"-";"-";"-";"14";"-";"-";"20";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0"
"813003";"813003";"84";"10";"3";"1559";"1101";"5";"3";"1093";"364";"3";"285";"78";"-";"-";"-";"-";"-";"-";"74";"-";"-";"289";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0"
"813004";"813004";"84";"10";"3";"772";"533";"2";"2";"529";"151";"5";"47";"102";"-";"-";"-";"-";"-";"-";"40";"-";"-";"175";"-";"-";"-";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6"
"813005";"813005";"84";"10";"3";"1312";"902";"15";"3";"884";"300";"4";"75";"148";"-";"-";"-";"-";"-";"-";"114";"-";"-";"235";"-";"-";"-";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"5"
"813006";"813006";"84";"10";"3";"1983";"1318";"15";"2";"1301";"389";"13";"229";"153";"-";"-";"-";"-";"-";"-";"145";"-";"-";"358";"-";"-";"-";"5";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"9"
"813007";"813007";"84";"10";"3";"4836";"2919";"21";"7";"2891";"1292";"15";"149";"557";"-";"-";"-";"-";"-";"-";"286";"-";"-";"555";"-";"-";"-";"17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"20"
"813008";"813008";"84";"10";"3";"8451";"4797";"46";"15";"4736";"1942";"26";"218";"975";"-";"-";"-";"-";"-";"-";"403";"-";"-";"1102";"-";"-";"-";"28";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"42"
"813009";"813009";"84";"10";"3";"5824";"3675";"39";"9";"3627";"1555";"18";"177";"607";"-";"-";"-";"-";"-";"-";"237";"-";"-";"976";"-";"-";"-";"17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"40"
"813010";"813010";"84";"10";"3";"1555";"1044";"7";"3";"1034";"325";"7";"73";"159";"-";"-";"-";"-";"-";"-";"80";"-";"-";"386";"-";"-";"-";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"813011";"813011";"84";"10";"3";"1511";"1105";"13";"2";"1090";"270";"6";"63";"126";"-";"-";"-";"-";"-";"-";"60";"-";"-";"557";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"8"
"813012";"813012";"84";"10";"3";"7334";"5060";"50";"6";"5004";"1391";"57";"285";"1010";"-";"-";"-";"-";"-";"-";"441";"-";"-";"1722";"-";"-";"-";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"94"
"813013";"813013";"84";"10";"3";"380";"267";"3";"0";"264";"53";"3";"5";"35";"-";"-";"-";"-";"-";"-";"22";"-";"-";"145";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1"
"813014";"813014";"84";"10";"3";"954";"641";"3";"6";"632";"157";"12";"5";"59";"-";"-";"-";"-";"-";"-";"71";"-";"-";"326";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"813015";"813015";"84";"10";"3";"726";"514";"2";"1";"511";"145";"4";"8";"63";"-";"-";"-";"-";"-";"-";"30";"-";"-";"259";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"813016";"813016";"84";"10";"3";"429";"287";"2";"0";"285";"46";"1";"4";"62";"-";"-";"-";"-";"-";"-";"32";"-";"-";"138";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"813017";"813017";"84";"10";"3";"659";"419";"2";"1";"416";"120";"2";"6";"58";"-";"-";"-";"-";"-";"-";"57";"-";"-";"168";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"5"
"813018";"813018";"84";"10";"3";"472";"342";"2";"0";"340";"66";"3";"12";"88";"-";"-";"-";"-";"-";"-";"45";"-";"-";"122";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"4"
"813019";"813019";"84";"10";"3";"652";"438";"0";"0";"438";"50";"1";"9";"71";"-";"-";"-";"-";"-";"-";"40";"-";"-";"265";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"813020";"813020";"84";"10";"3";"611";"412";"3";"1";"408";"85";"4";"16";"76";"-";"-";"-";"-";"-";"-";"27";"-";"-";"190";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"10"
"813021";"813021";"84";"10";"3";"1513";"937";"14";"0";"923";"272";"4";"21";"83";"-";"-";"-";"-";"-";"-";"81";"-";"-";"453";"-";"-";"-";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6"
"813022";"813022";"84";"10";"3";"456";"335";"5";"0";"330";"55";"1";"11";"84";"-";"-";"-";"-";"-";"-";"32";"-";"-";"142";"-";"-";"-";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"5"
"820001";"820001";"88";"10";"3";"2584";"1562";"18";"2";"1542";"399";"48";"332";"117";"-";"-";"-";"-";"-";"-";"93";"-";"-";"535";"-";"-";"-";"-";"0";"8";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"10"
"820002";"820002";"88";"10";"3";"3357";"2296";"15";"1";"2280";"607";"176";"944";"132";"-";"-";"-";"-";"-";"-";"87";"-";"-";"312";"-";"-";"-";"-";"8";"5";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"9"
"820003";"820003";"88";"10";"3";"630";"455";"3";"0";"452";"97";"86";"136";"48";"-";"-";"-";"-";"-";"-";"20";"-";"-";"59";"-";"-";"-";"-";"1";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3"
"820004";"820004";"88";"10";"3";"619";"413";"3";"1";"409";"75";"64";"75";"28";"-";"-";"-";"-";"-";"-";"42";"-";"-";"117";"-";"-";"-";"-";"0";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"5"
"820005";"820005";"88";"10";"3";"838";"627";"7";"0";"620";"142";"69";"197";"69";"-";"-";"-";"-";"-";"-";"27";"-";"-";"112";"-";"-";"-";"-";"2";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"820006";"820006";"88";"10";"3";"512";"362";"6";"1";"355";"101";"26";"95";"27";"-";"-";"-";"-";"-";"-";"23";"-";"-";"81";"-";"-";"-";"-";"2";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0"
"820007";"820007";"88";"10";"3";"1131";"758";"5";"0";"753";"265";"32";"113";"112";"-";"-";"-";"-";"-";"-";"53";"-";"-";"176";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"820008";"820008";"88";"10";"3";"392";"287";"3";"0";"284";"42";"10";"43";"28";"-";"-";"-";"-";"-";"-";"52";"-";"-";"109";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0"
"820009";"820009";"88";"10";"3";"877";"614";"1";"1";"612";"174";"66";"177";"32";"-";"-";"-";"-";"-";"-";"27";"-";"-";"128";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"8"
"820010";"820010";"88";"10";"3";"3853";"2621";"16";"7";"2598";"992";"308";"162";"239";"-";"-";"-";"-";"-";"-";"96";"-";"-";"787";"-";"-";"-";"-";"1";"11";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"820011";"820011";"88";"10";"3";"411";"271";"0";"0";"271";"54";"20";"12";"32";"-";"-";"-";"-";"-";"-";"12";"-";"-";"137";"-";"-";"-";"-";"0";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0"
"820012";"820012";"88";"10";"3";"773";"533";"4";"0";"529";"87";"66";"72";"74";"-";"-";"-";"-";"-";"-";"32";"-";"-";"178";"-";"-";"-";"-";"1";"17";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"820013";"820013";"88";"10";"3";"337";"240";"0";"0";"240";"40";"26";"38";"13";"-";"-";"-";"-";"-";"-";"20";"-";"-";"101";"-";"-";"-";"-";"0";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1"
"820014";"820014";"88";"10";"3";"319";"245";"6";"0";"239";"45";"22";"28";"25";"-";"-";"-";"-";"-";"-";"23";"-";"-";"95";"-";"-";"-";"-";"0";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0"
"820015";"820015";"88";"10";"3";"1237";"811";"5";"0";"806";"149";"244";"65";"164";"-";"-";"-";"-";"-";"-";"45";"-";"-";"135";"-";"-";"-";"-";"0";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0"
"820016";"820016";"88";"10";"3";"795";"550";"8";"2";"540";"171";"58";"57";"41";"-";"-";"-";"-";"-";"-";"43";"-";"-";"165";"-";"-";"-";"-";"0";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"820017";"820017";"88";"10";"3";"6657";"4840";"27";"2";"4811";"693";"464";"2844";"253";"-";"-";"-";"-";"-";"-";"118";"-";"-";"350";"-";"-";"-";"-";"1";"7";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"81"
"820018";"820018";"88";"10";"3";"890";"649";"2";"3";"644";"92";"43";"304";"37";"-";"-";"-";"-";"-";"-";"28";"-";"-";"131";"-";"-";"-";"-";"1";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"6"
"820019";"820019";"88";"10";"3";"462";"351";"2";"2";"347";"33";"46";"192";"37";"-";"-";"-";"-";"-";"-";"6";"-";"-";"25";"-";"-";"-";"-";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"7"
"820020";"820020";"88";"10";"3";"1187";"829";"4";"1";"824";"115";"41";"501";"37";"-";"-";"-";"-";"-";"-";"29";"-";"-";"97";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"4"
"820021";"820021";"88";"10";"3";"248";"167";"0";"0";"167";"23";"11";"64";"7";"-";"-";"-";"-";"-";"-";"11";"-";"-";"49";"-";"-";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"2"
"820022";"820022";"88";"10";"3";"331";"259";"0";"0";"259";"30";"18";"69";"15";"-";"-";"-";"-";"-";"-";"8";"-";"-";"114";"-";"-";"-";"-";"0";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3"
"820023";"820023";"88";"10";"3";"671";"503";"4";"2";"497";"160";"28";"195";"29";"-";"-";"-";"-";"-";"-";"14";"-";"-";"55";"-";"-";"-";"-";"0";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"14"
"825005";"825005";"84";"10";"3";"570";"479";"2";"0";"477";"123";"-";"-";"39";"-";"-";"-";"-";"-";"-";"24";"56";"-";"75";"-";"-";"-";"131";"-";"-";"29";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"825015";"825015";"84";"10";"3";"700";"555";"7";"0";"548";"121";"-";"-";"72";"-";"-";"-";"-";"-";"-";"36";"44";"-";"98";"-";"-";"-";"142";"-";"-";"35";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"825020";"825020";"84";"10";"3";"372";"309";"1";"2";"306";"60";"-";"-";"66";"-";"-";"-";"-";"-";"-";"17";"15";"-";"49";"-";"-";"-";"77";"-";"-";"22";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840001";"840001";"88";"10";"3";"5909";"4382";"33";"22";"4327";"1015";"127";"407";"409";"-";"221";"-";"-";"-";"-";"320";"-";"-";"1810";"-";"-";"14";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840002";"840002";"88";"10";"3";"3089";"2492";"20";"10";"2462";"518";"210";"121";"630";"-";"63";"-";"-";"-";"-";"104";"-";"-";"772";"-";"-";"36";"8";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840003";"840003";"88";"10";"3";"1771";"1383";"17";"3";"1363";"588";"111";"49";"107";"-";"56";"-";"-";"-";"-";"180";"-";"-";"261";"-";"-";"9";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840004";"840004";"88";"10";"3";"2077";"1496";"9";"5";"1482";"309";"59";"177";"108";"-";"231";"-";"-";"-";"-";"90";"-";"-";"484";"-";"-";"16";"8";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840005";"840005";"88";"10";"3";"2240";"1544";"14";"0";"1530";"317";"115";"145";"99";"-";"28";"-";"-";"-";"-";"94";"-";"-";"485";"-";"-";"3";"244";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840006";"840006";"88";"10";"3";"1006";"667";"5";"1";"661";"129";"28";"46";"40";"-";"28";"-";"-";"-";"-";"31";"-";"-";"226";"-";"-";"0";"133";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840007";"840007";"88";"10";"3";"1417";"1103";"5";"6";"1092";"273";"247";"34";"113";"-";"50";"-";"-";"-";"-";"35";"-";"-";"339";"-";"-";"0";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840008";"840008";"88";"10";"3";"1302";"888";"9";"2";"877";"395";"102";"33";"61";"-";"33";"-";"-";"-";"-";"76";"-";"-";"164";"-";"-";"11";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840009";"840009";"88";"10";"3";"742";"549";"2";"1";"546";"137";"15";"19";"33";"-";"12";"-";"-";"-";"-";"81";"-";"-";"212";"-";"-";"4";"33";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840010";"840010";"88";"10";"3";"1202";"826";"17";"0";"809";"273";"53";"44";"70";"-";"33";"-";"-";"-";"-";"104";"-";"-";"222";"-";"-";"8";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"840011";"840011";"88";"10";"3";"557";"430";"3";"0";"427";"44";"31";"14";"31";"-";"158";"-";"-";"-";"-";"9";"-";"-";"137";"-";"-";"1";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846001";"846001";"89";"10";"3";"420";"287";"2";"0";"285";"65";"7";"8";"31";"0";"-";"-";"-";"-";"-";"33";"-";"-";"132";"-";"-";"1";"-";"-";"-";"8";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846002";"846002";"89";"10";"3";"1914";"1305";"15";"2";"1288";"692";"8";"36";"106";"14";"-";"-";"-";"-";"-";"133";"-";"-";"246";"-";"-";"3";"-";"-";"-";"50";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846003";"846003";"89";"10";"3";"3202";"2168";"24";"3";"2141";"717";"20";"99";"193";"48";"-";"-";"-";"-";"-";"237";"-";"-";"599";"-";"-";"8";"-";"-";"-";"218";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846004";"846004";"89";"10";"3";"2042";"1461";"6";"0";"1455";"942";"19";"58";"61";"2";"-";"-";"-";"-";"-";"47";"-";"-";"312";"-";"-";"7";"-";"-";"-";"7";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846005";"846005";"89";"10";"3";"850";"561";"5";"4";"552";"248";"5";"64";"49";"2";"-";"-";"-";"-";"-";"26";"-";"-";"151";"-";"-";"5";"-";"-";"-";"2";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846006";"846006";"89";"10";"3";"582";"436";"3";"0";"433";"132";"5";"6";"21";"2";"-";"-";"-";"-";"-";"31";"-";"-";"228";"-";"-";"4";"-";"-";"-";"4";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846007";"846007";"89";"10";"3";"644";"456";"1";"2";"453";"203";"8";"18";"37";"4";"-";"-";"-";"-";"-";"28";"-";"-";"140";"-";"-";"2";"-";"-";"-";"5";"8";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846008";"846008";"89";"10";"3";"1024";"770";"6";"2";"762";"307";"28";"21";"29";"8";"-";"-";"-";"-";"-";"41";"-";"-";"311";"-";"-";"4";"-";"-";"-";"13";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846009";"846009";"89";"10";"3";"957";"657";"10";"1";"646";"194";"3";"10";"23";"2";"-";"-";"-";"-";"-";"55";"-";"-";"352";"-";"-";"3";"-";"-";"-";"2";"2";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846010";"846010";"89";"10";"3";"331";"220";"5";"0";"215";"100";"5";"11";"14";"0";"-";"-";"-";"-";"-";"14";"-";"-";"64";"-";"-";"1";"-";"-";"-";"6";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846011";"846011";"89";"10";"3";"4599";"3144";"31";"6";"3107";"1322";"31";"193";"207";"16";"-";"-";"-";"-";"-";"220";"-";"-";"1061";"-";"-";"18";"-";"-";"-";"39";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846012";"846012";"89";"10";"3";"587";"400";"2";"1";"397";"190";"4";"26";"31";"3";"-";"-";"-";"-";"-";"20";"-";"-";"116";"-";"-";"1";"-";"-";"-";"5";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846013";"846013";"89";"10";"3";"473";"348";"0";"1";"347";"185";"2";"8";"15";"0";"-";"-";"-";"-";"-";"14";"-";"-";"122";"-";"-";"1";"-";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846014";"846014";"89";"10";"3";"527";"342";"2";"1";"339";"142";"1";"2";"19";"0";"-";"-";"-";"-";"-";"11";"-";"-";"153";"-";"-";"4";"-";"-";"-";"7";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846015";"846015";"89";"10";"3";"339";"254";"3";"0";"251";"134";"2";"8";"11";"0";"-";"-";"-";"-";"-";"19";"-";"-";"68";"-";"-";"0";"-";"-";"-";"9";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846016";"846016";"89";"10";"3";"192";"143";"3";"1";"139";"60";"2";"5";"5";"0";"-";"-";"-";"-";"-";"13";"-";"-";"50";"-";"-";"0";"-";"-";"-";"4";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846018";"846018";"89";"10";"3";"1094";"770";"6";"0";"764";"288";"19";"18";"40";"2";"-";"-";"-";"-";"-";"44";"-";"-";"323";"-";"-";"5";"-";"-";"-";"24";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846019";"846019";"89";"10";"3";"808";"586";"1";"0";"585";"231";"5";"16";"21";"2";"-";"-";"-";"-";"-";"46";"-";"-";"190";"-";"-";"2";"-";"-";"-";"72";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846020";"846020";"89";"10";"3";"1469";"1111";"8";"3";"1100";"444";"26";"52";"64";"5";"-";"-";"-";"-";"-";"72";"-";"-";"427";"-";"-";"6";"-";"-";"-";"3";"1";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846021";"846021";"89";"10";"3";"410";"287";"5";"0";"282";"103";"5";"8";"22";"2";"-";"-";"-";"-";"-";"14";"-";"-";"128";"-";"-";"0";"-";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846022";"846022";"89";"10";"3";"797";"502";"4";"1";"497";"151";"15";"20";"37";"30";"-";"-";"-";"-";"-";"48";"-";"-";"185";"-";"-";"3";"-";"-";"-";"8";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846023";"846023";"89";"10";"3";"501";"355";"5";"1";"349";"101";"5";"14";"25";"6";"-";"-";"-";"-";"-";"43";"-";"-";"146";"-";"-";"4";"-";"-";"-";"2";"3";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846024";"846024";"89";"10";"3";"399";"300";"1";"0";"299";"80";"6";"7";"31";"0";"-";"-";"-";"-";"-";"13";"-";"-";"158";"-";"-";"4";"-";"-";"-";"0";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846025";"846025";"89";"10";"3";"359";"257";"3";"0";"254";"51";"2";"8";"26";"0";"-";"-";"-";"-";"-";"11";"-";"-";"153";"-";"-";"0";"-";"-";"-";"3";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846026";"846026";"89";"10";"3";"300";"210";"0";"0";"210";"55";"3";"16";"16";"3";"-";"-";"-";"-";"-";"16";"-";"-";"95";"-";"-";"1";"-";"-";"-";"5";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"846027";"846027";"89";"10";"3";"7948";"5017";"44";"7";"4966";"2255";"126";"335";"428";"29";"-";"-";"-";"-";"-";"329";"-";"-";"1375";"-";"-";"26";"-";"-";"-";"59";"4";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"849001";"849001";"86";"10";"3";"4191";"3043";"15";"8";"3020";"991";"26";"269";"393";"-";"-";"25";"-";"-";"-";"152";"-";"-";"1140";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"24"
"849002";"849002";"86";"10";"3";"1499";"1092";"3";"3";"1086";"590";"10";"57";"79";"-";"-";"9";"-";"-";"-";"77";"-";"-";"255";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"9"
"849003";"849003";"86";"10";"3";"1118";"857";"2";"1";"854";"429";"4";"23";"51";"-";"-";"5";"-";"-";"-";"32";"-";"-";"309";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1"
"849004";"849004";"86";"10";"3";"1030";"741";"4";"0";"737";"303";"4";"46";"84";"-";"-";"7";"-";"-";"-";"36";"-";"-";"249";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"8"
"849005";"849005";"86";"10";"3";"913";"717";"6";"0";"711";"263";"10";"79";"63";"-";"-";"4";"-";"-";"-";"22";"-";"-";"265";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"5"
"849006";"849006";"86";"10";"3";"592";"417";"1";"0";"416";"107";"11";"39";"30";"-";"-";"40";"-";"-";"-";"39";"-";"-";"149";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1"
"849007";"849007";"86";"10";"3";"538";"412";"2";"1";"409";"114";"2";"5";"29";"-";"-";"5";"-";"-";"-";"36";"-";"-";"214";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"4"
"849008";"849008";"86";"10";"3";"2457";"1740";"8";"7";"1725";"570";"19";"41";"105";"-";"-";"6";"-";"-";"-";"66";"-";"-";"895";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"23"
"849009";"849009";"86";"10";"3";"1177";"839";"4";"1";"834";"228";"12";"28";"86";"-";"-";"3";"-";"-";"-";"47";"-";"-";"422";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"8"
"849010";"849010";"86";"10";"3";"547";"399";"4";"1";"394";"103";"1";"10";"28";"-";"-";"1";"-";"-";"-";"32";"-";"-";"216";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"3"
"849011";"849011";"86";"10";"3";"896";"680";"1";"2";"677";"196";"7";"17";"90";"-";"-";"4";"-";"-";"-";"35";"-";"-";"318";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"10"
"849012";"849012";"86";"10";"3";"1322";"1003";"3";"2";"998";"296";"7";"19";"65";"-";"-";"6";"-";"-";"-";"58";"-";"-";"538";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"9"
"849013";"849013";"86";"10";"3";"3404";"2422";"13";"12";"2397";"792";"21";"96";"235";"-";"-";"16";"-";"-";"-";"103";"-";"-";"832";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"302"
